senior_citizen,tenure,monthly_charges,total_charges,gender_male,gender_unknown,partner_unknown,partner_yes,dependents_unknown,dependents_yes,contract_month-to-month,contract_one year,contract_two year,contract_unknown,paperless_billing_unknown,paperless_billing_yes,payment_method_credit card (automatic),payment_method_electronic check,payment_method_mailed check,payment_method_unknown,phone_service_unknown,phone_service_yes,multiple_lines_unknown,multiple_lines_yes,internet_service_fiber optic,internet_service_no,internet_service_none,internet_service_unknown,online_security_unknown,online_security_yes,online_backup_unknown,online_backup_yes,device_protection_unknown,device_protection_yes,tech_support_unknown,tech_support_yes,streaming_tv_unknown,streaming_tv_yes,streaming_movies_unknown,streaming_movies_yes,churn_unknown,churn_yes
1,-0.6500629868298508,0.49733880841038464,0.35517785812340336,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True,False,True
1,0.3076019908216677,-0.48088649116403864,-0.3352985420966026,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
1,-0.9373624801253063,-0.020343505499911804,-0.3352985420966026,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True
1,0.06818574640878809,-0.020343505499911804,-0.1111480583697242,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False
0,0.7385512307648511,-0.020343505499911804,3.042549480474484,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False
1,0.2597187419390918,-0.020343505499911804,1.8162186870103394,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0.2597187419390918,-0.020343505499911804,0.7164653768621378,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False
1,-0.8415959823601544,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
1,0.21183549305651586,-0.020343505499911804,-0.3352985420966026,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
1,-0.8894792312427304,-0.41803323009325205,-0.5173650982042177,False,True,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True
1,-1.2246619734207618,-0.020343505499911804,-0.46419021287837064,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False
1,-0.7937127334775785,-0.020343505499911804,-0.3352985420966026,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,True
1,-0.4585299912995471,-0.020343505499911804,-0.3352985420966026,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
0,0.6906679818822751,-0.020343505499911804,1.0452257051089973,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
1,0.786434479647427,-0.020343505499911804,2.4846160245934366,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,True,False,False,True,False,False,False,True
0,1.2652669684731863,-0.020343505499911804,0.1709942490377928,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True
0,0.3076019908216677,-0.020343505499911804,-0.3352985420966026,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,-0.02758075135636376,1.6726947904340923,-0.3352985420966026,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False
0,0.11606899529136401,-0.020343505499911804,-0.42226056442349574,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True
1,0.16395224417393994,-0.020343505499911804,-0.3352985420966026,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False
1,-1.176778724538186,-0.020343505499911804,-0.4616788909247161,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False
1,-1.5119614667162173,2.532070287256483,-0.3352985420966026,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True
1,1.4567999640034899,0.7310386609372176,-0.3352985420966026,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
0,0.2597187419390918,-0.020343505499911804,-0.3352985420966026,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True
1,0.786434479647427,1.7389764111996489,-0.3352985420966026,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
1,-0.506413240182123,-0.1957612432156528,-0.09785433703826243,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False
1,-0.3148802446518193,0.9304549165163499,-0.3352985420966026,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,False,False
0,0.8343177285300029,-0.020343505499911804,-0.3352985420966026,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False
1,1.6962162084163694,-0.020343505499911804,-0.3352985420966026,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False
1,-0.554296489064699,1.7898304133387397,-0.3352985420966026,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True
1,-1.5598447155987933,-0.020343505499911804,-0.9830824691044803,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,False
0,-0.6500629868298508,-0.628877351321618,-0.3352985420966026,True,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True
0,0.9300842262951547,-0.020343505499911804,4.376524275358246,True,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,True,False,False,False
0,-0.3148802446518193,-0.020343505499911804,-0.3352985420966026,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True
1,-1.3204284711859138,2.6474917303137455,-0.3352985420966026,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False
